Age,BusinessTravel,DailyRate,EducationField,EmployeeCount,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,Department,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,JobRole
40,Travel_Rarely,302,Life Sciences,1,Single,13237,20364,7,Y,No,15,3,3,80,0,22,3,3,20,6,5,13,No,Research & Development,6.0,3.0,601.0,,Female,75.0,3.0,4.0,3.0,Manufacturing Director
39,Travel_Frequently,443,Life Sciences,1,Married,3755,17872,1,Y,No,11,3,1,80,1,8,3,3,8,3,0,7,No,Research & Development,8.0,1.0,602.0,3.0,Female,48.0,3.0,,3.0,Laboratory Technician
31,Travel_Rarely,828,Life Sciences,1,Single,6582,8346,4,Y,Yes,13,3,3,80,0,10,2,4,6,5,0,5,No,Sales,2.0,1.0,604.0,2.0,Male,77.0,3.0,2.0,4.0,Sales Executive
42,Travel_Rarely,319,Medical,1,Married,7406,6950,1,Y,Yes,21,4,4,80,1,10,5,2,10,9,5,8,No,Research & Development,24.0,3.0,605.0,4.0,Male,56.0,3.0,3.0,1.0,Manufacturing Director
45,Travel_Rarely,561,Other,1,Married,4805,16177,0,Y,No,19,3,2,80,1,9,3,4,8,7,3,7,No,Sales,2.0,3.0,606.0,4.0,Ma,61.0,3.0,2.0,2.0,Sales Executive
26,Travel_Frequently,426,Life Sciences,1,Divorced,2741,22808,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0,Yes,Human Resources,17.0,4.0,,2.0,Female,58.0,,1.0,,Human Resources
29,Travel_Rarely,232,Technical Degree,1,Divorced,4262,22645,4,Y,No,12,3,2,80,2,8,2,4,3,2,1,2,No,Research & Development,19.0,3.0,611.0,4.0,Male,34.0,3.0,2.0,4.0,Manufacturing Director
33,Travel_Rarely,922,Medical,1,Divorced,16184,22578,4,Y,No,19,3,3,80,1,10,2,3,6,1,0,5,No,Research & ,1.0,5.0,612.0,1.0,Female,95.0,4.0,4.0,3.0,Research Director
31,Travel_Rarely,688,Life Sciences,1,Divorced,11557,25291,9,Y,No,21,4,3,80,1,10,3,2,5,4,0,1,No,Sales,7.0,3.0,613.0,,Male,44.0,2.0,3.0,4.0,Manager
18,Travel_Frequently,1306,Marketing,1,Single,1878,8059,1,Y,Yes,14,3,4,80,0,0,3,3,0,0,0,0,Yes,Sales,5.0,3.0,614.0,2.0,Male,69.0,3.0,1.0,2.0,Sales Representative
40,Non-Travel,1094,Other,1,Divorced,10932,11373,3,Y,No,15,3,3,80,1,20,2,3,1,0,0,1,No,Sales,28.0,3.0,615.0,3.0,Male,58.0,1.0,3.0,1.0,Sales Executive
41,Non-Travel,509,Other,1,Single,6811,2112,2,Y,Yes,17,3,1,80,0,10,3,3,8,7,0,7,No,rEsEarCH & DeveLopmEnt,2.0,4.0,616.0,1.0,,62.0,2.0,2.0,3.0,Healthcare Representative
26,Travel_Rarely,775,Medical,1,Divorced,4306,4267,5,Y,No,12,3,1,80,2,8,5,3,0,0,0,0,No,Sales,29.0,2.0,618.0,1.0,Male,45.0,,,3.0,Sales Executive
35,Travel_Rarely,195,Medical,1,Single,4859,6698,1,Y,No,16,3,4,80,0,5,3,3,5,4,0,3,No,Sales,1.0,3.0,,1.0,Female,80.0,,2.0,3.0,Sales Executive
34,Travel_Rarely,258,Life Sciences,1,Single,5337,19921,1,Y,No,12,3,4,80,0,10,3,3,10,7,5,7,No,Sales,21.0,4.0,621.0,4.0,Male,74.0,4.0,2.0,4.0,Sales Executive
26,Travel_Rarely,471,Technical Degree,1,Single,2340,23213,1,Y,Yes,18,3,2,80,0,1,3,1,1,0,0,0,Yes,Research & Development,24.0,3.0,622.0,3.0,Male,66.0,1.0,1.0,4.0,Laboratory Technician
37,Travel_Rarely,799,Technical Degree,1,Single,7491,23848,4,Y,No,17,3,4,80,0,12,3,4,6,5,1,2,No,Research & ,1.0,3.0,623.0,2.0,,59.0,3.0,3.0,4.0,Manufacturing Director
46,Travel_Frequently,1034,Medical,1,Married,10527,8984,5,Y,No,11,3,4,80,0,28,3,2,2,2,1,2,No,Research & Development,18.0,1.0,624.0,1.0,Female,86.0,3.0,,3.0,Healthcare Representative
41,Travel_Rarely,1276,Life Sciences,1,Married,16595,5626,7,Y,No,16,3,2,80,1,22,2,3,18,16,11,8,No,Sa,2.0,5.0,625.0,2.0,Female,91.0,3.0,4.0,1.0,Manager
37,Non-Travel,142,Medical,1,Divorced,8834,24666,1,Y,No,13,3,4,80,1,9,6,3,9,5,7,7,No,Sales,9.0,4.0,6.0,1.0,MAlE,69.0,3.0,3.0,2.0,Sales Executive
52,Travel_Rarely,956,Technical Degree,1,Divorced,5577,22087,3,Y,Yes,12,3,2,80,2,18,3,3,10,9,6,9,No,Research & ,6.0,2.0,630.0,4.0,Male,78.0,3.0,2.0,,Research Scientist
32,Non-Travel,1474,Other,1,Married,4707,23914,8,Y,No,12,3,4,80,0,6,2,3,4,2,1,2,Yes,Sales,11.0,4.0,631.0,4.0,Male,60.0,4.0,2.0,3.0,Sales Executive
24,Travel_Frequently,535,Medical,1,Married,2400,5530,0,Y,No,13,3,3,80,2,3,3,3,2,2,2,1,No,Sales,24.0,3.0,632.0,4.0,Male,38.0,3.0,1.0,4.0,Sales Representative
38,Travel_Rarely,1495,Medical,1,Married,9824,22174,3,Y,No,19,3,3,80,1,18,4,3,1,0,0,0,No,,10.0,3.0,634.0,3.0,Female,76.0,3.0,2.0,,Healthcare Representative
37,Travel_Rarely,446,Life Sciences,1,Married,6447,15701,6,Y,No,12,3,2,80,1,8,2,2,6,5,4,3,No,Research & Development,1.0,4.0,635.0,2.0,Female,,3.0,2.0,2.0,Manufacturing Director
49,Travel_Rarely,1245,Life Sciences,1,Divorced,19502,2125,1,Y,Yes,17,3,3,80,1,31,5,3,31,9,0,9,No,Research & Development,18.0,4.0,638.0,4.0,Male,58.0,,5.0,3.0,Research Director
24,Travel_Rarely,691,Medical,1,Married,2725,21630,1,Y,Yes,11,3,2,80,2,6,3,3,6,5,1,4,No,Research & Development,23.0,3.0,639.0,2.0,Male,89.0,4.0,1.0,4.0,Research Scientist
26,Travel_Rarely,703,Marketing,1,Married,6272,7428,1,Y,No,20,4,4,80,2,6,5,4,5,3,1,4,No,,28.0,2.0,641.0,1.0,Male,66.0,3.0,2.0,2.0,Sales Executive
24,Travel_Rarely,823,Other,1,Married,2127,9100,1,Y,No,21,4,4,80,1,1,2,3,1,0,0,0,No,Research & Development,,2.0,643.0,4.0,Ma,94.0,2.0,1.0,2.0,Laboratory Technician
50,Travel_Frequently,1246,Medical,1,Married,18200,7999,1,Y,No,11,3,3,80,1,32,2,3,32,5,10,7,No,Human Resources,3.0,,644.0,1.0,Male,99.0,3.0,5.0,2.0,Manager
25,Travel_Rarely,622,Medical,1,Married,2096,26376,1,Y,No,11,3,3,80,0,7,1,3,7,4,0,6,No,Sales,13.0,1.0,645.0,2.0,Male,40.0,3.0,1.0,3.0,Sales Representative
24,Travel_Frequently,1287,Life Sciences,1,Married,2886,14168,1,Y,Yes,16,3,4,80,1,6,4,3,6,3,1,2,Yes,Research & Development,7.0,3.0,647.0,1.0,,55.0,3.0,1.0,3.0,Laboratory Technician
30,Travel_Frequently,448,Life Sciences,1,Married,2033,14470,1,Y,No,18,3,3,80,1,1,2,4,1,0,0,0,Yes,Sales,12.0,4.0,648.0,2.0,Male,74.0,2.0,1.0,1.0,Sales Representative
34,Travel_Rarely,254,Life Sciences,1,Married,3622,22794,1,Y,Yes,13,3,4,80,1,6,3,3,6,5,1,3,No,rEsEARch & dEvELOpmeNt,1.0,2.0,649.0,2.0,,83.0,2.0,1.0,4.0,Research Scientist
31,Travel_Rarely,1365,Medical,1,Divorced,4233,11512,2,Y,No,17,3,3,80,0,9,2,1,3,1,1,2,Yes,Sales,13.0,4.0,650.0,2.0,Male,4.0,3.0,2.0,1.0,Sales Executive
35,Travel_Rarely,538,Other,1,Single,3681,14004,4,Y,No,14,3,4,80,0,9,3,3,3,2,0,2,No,Research & Development,25.0,2.0,6.0,1.0,,54.0,2.0,2.0,4.0,Laboratory Technician
31,Travel_Rarely,525,Medical,1,Divorced,5460,6219,4,Y,No,22,4,4,80,2,13,4,4,7,7,5,7,No,Sales,6.0,4.0,6.0,1.0,Male,66.0,4.0,2.0,4.0,Sales Executive
27,Travel_Rarely,798,Medical,1,Divorced,2187,5013,0,Y,No,12,3,3,80,2,6,5,2,5,3,0,3,No,Research & Development,6.0,4.0,655.0,1.0,Female,66.0,2.0,1.0,3.0,Research Scientist
37,Travel_Rarely,558,Marketing,1,Married,9602,3010,4,Y,Yes,11,3,3,80,1,17,3,2,3,0,1,0,No,Sales,2.0,3.0,656.0,4.0,Male,75.0,3.0,2.0,,Sales Executive
20,Travel_Rarely,959,Life Sciences,1,Single,2836,11757,1,Y,No,13,3,4,80,0,1,0,4,1,0,0,0,No,Research & Development,1.0,3.0,657.0,4.0,FeMalE,83.0,,1.0,2.0,Research Scientist
42,Travel_Rarely,622,Life Sciences,1,Married,4089,5718,1,Y,No,13,3,2,80,2,10,4,3,10,2,2,2,No,Research & Development,2.0,4.0,659.0,3.0,Female,81.0,3.0,2.0,4.0,Healthcare Representative
43,Travel_Rarely,782,Other,1,Divorced,16627,2671,4,Y,Yes,14,3,3,80,1,21,3,2,1,0,0,0,No,Research & Development,6.0,4.0,661.0,2.0,Male,50.0,,4.0,4.0,Research Director
38,Travel_Rarely,362,Life Sciences,1,Single,2619,14561,3,Y,No,17,3,4,80,0,8,3,2,0,0,0,0,No,Research & ,1.0,1.0,662.0,3.0,Female,43.0,,1.0,1.0,Research Scientist
43,Travel_Frequently,1001,Medical,1,Divorced,5679,19627,3,Y,Yes,13,3,2,80,1,10,3,3,8,7,4,7,No,Research & Development,9.0,5.0,663.0,4.0,Ma,72.0,3.0,2.0,,Laboratory Technician
48,Travel_Rarely,1236,Life Sciences,1,Married,15402,17997,7,Y,No,11,3,1,80,1,21,3,1,3,2,0,2,No,Research & Development,1.0,,664.0,4.0,Female,40.0,2.0,4.0,1.0,Manager
44,Travel_Rarely,1112,Life Sciences,1,Single,5985,26894,4,Y,No,11,3,2,80,0,10,1,4,2,2,0,2,No,Human Resources,,4.0,665.0,1.0,Female,50.0,2.0,2.0,3.0,Human Resources
34,Travel_Rarely,204,Technical Degree,1,Divorced,2579,2912,1,Y,Yes,18,3,4,80,2,8,3,3,8,2,0,6,No,Sales,14.0,3.0,666.0,3.0,Female,31.0,3.0,,3.0,Sales Representative
27,Travel_Rarely,1420,Marketing,1,Divorced,3041,16346,0,Y,No,11,3,2,80,1,5,3,3,4,3,0,2,Yes,Sales,2.0,1.0,667.0,3.0,Ma,85.0,3.0,,1.0,Sales Representative
21,Travel_Rarely,1343,Technical Degree,1,Single,3447,24444,1,Y,No,11,3,3,80,0,3,2,3,3,2,1,2,No,saLEs,2.0,1.0,669.0,,Male,49.0,3.0,,3.0,Sales Representative
44,Travel_Rarely,1315,Other,1,Married,19513,9358,4,Y,Yes,12,3,1,80,1,26,2,4,2,2,0,1,No,Research & Development,3.0,4.0,671.0,4.0,Male,35.0,,5.0,4.0,Manager
22,Travel_Rarely,604,Medical,1,Married,2773,12145,0,Y,No,20,4,4,80,0,3,3,3,2,2,2,2,No,REsearcH & devELOpMEnt,6.0,1.0,675.0,1.0,Male,69.0,3.0,1.0,3.0,Research Scientist
33,Travel_Rarely,1216,Marketing,1,Divorced,7104,20431,0,Y,No,12,3,4,80,0,6,3,3,5,0,1,2,No,SALes,,4.0,677.0,3.0,Male,39.0,3.0,2.0,3.0,Sales Executive
32,Travel_Rarely,646,Life Sciences,1,Married,6322,18089,1,Y,Yes,12,3,4,80,1,6,2,2,6,4,0,5,No,rEsEArCH & DevELOpMeNT,9.0,4.0,679.0,1.0,Female,92.0,,2.0,4.0,Research Scientist
30,Travel_Frequently,160,Medical,1,Divorced,2083,22653,1,Y,No,20,4,3,80,1,1,2,3,1,0,0,0,No,Research & Development,3.0,3.0,680.0,3.0,Female,71.0,3.0,1.0,,Research Scientist
53,Travel_Rarely,238,Medical,1,Single,8381,7507,7,Y,No,20,4,4,80,0,18,2,4,14,7,8,10,No,SaLeS,,1.0,682.0,4.0,,34.0,3.0,2.0,1.0,Sales Executive
34,Travel_Rarely,1397,Life Sciences,1,Married,2691,7660,1,Y,No,12,3,4,80,1,10,4,2,10,9,8,8,No,Research & Development,1.0,5.0,683.0,2.0,Male,42.0,3.0,,4.0,Research Scientist
45,Travel_Frequently,306,Life Sciences,1,Married,4286,5630,2,Y,No,14,3,4,80,2,5,4,3,1,1,0,0,Yes,,26.0,4.0,684.0,1.0,Fem,100.0,3.0,,1.0,Sales Executive
26,Travel_Rarely,991,Life Sciences,1,Married,2659,17759,1,Y,Yes,13,3,3,80,1,3,2,3,3,2,0,2,No,,6.0,3.0,686.0,3.0,Female,71.0,,,4.0,Laboratory Technician
37,Travel_Rarely,482,Other,1,Married,9434,9606,1,Y,No,15,3,3,80,1,10,2,3,10,7,7,8,No,Research & Development,3.0,3.0,689.0,3.0,Male,36.0,3.0,3.0,3.0,Manufacturing Director
29,Travel_Rarely,1176,Medical,1,Married,5561,3487,1,Y,No,14,3,1,80,1,6,5,2,6,0,1,2,No,Sales,3.0,2.0,690.0,2.0,Female,62.0,3.0,2.0,3.0,Sales Executive
35,Travel_Rarely,1017,Life Sciences,1,Single,6646,19368,1,Y,No,13,3,2,80,0,17,3,3,17,11,11,8,No,,6.0,4.0,691.0,2.0,Male,8.0,1.0,2.0,4.0,Research Scientist
33,Travel_Frequently,1296,Life Sciences,1,Divorced,7725,5335,3,Y,No,23,4,3,80,1,15,2,1,13,11,4,7,No,Research & Development,6.0,3.0,692.0,3.0,Male,30.0,3.0,,4.0,Healthcare Representative
54,Travel_Rarely,397,Medical,1,Married,10725,6729,2,Y,No,15,3,3,80,1,16,1,4,9,7,7,1,No,Human Resources,19.0,4.0,698.0,3.0,Male,88.0,3.0,,2.0,Human Resources
36,Travel_Rarely,913,Medical,1,Divorced,8847,13934,2,Y,Yes,11,3,3,80,1,13,2,3,3,2,0,2,No,Research & Development,9.0,2.0,699.0,2.0,Male,48.0,2.0,,2.0,Manufacturing Director
27,Travel_Rarely,1115,Medical,1,Single,2045,15174,0,Y,No,13,3,4,80,0,5,0,3,4,2,1,1,No,Research & ,3.0,4.0,700.0,1.0,Male,54.0,2.0,1.0,4.0,Research Scientist
20,Travel_Rarely,1362,Medical,1,Single,1009,26999,1,Y,Yes,11,3,4,80,0,1,5,3,1,0,1,1,Yes,Research & Development,10.0,1.0,701.0,4.0,Male,32.0,3.0,1.0,3.0,Research Scientist
33,Travel_Frequently,1076,Life Sciences,1,Single,3348,3164,1,Y,Yes,11,3,1,80,0,10,3,3,10,8,9,7,Yes,Research & Development,3.0,3.0,702.0,1.0,,70.0,,1.0,1.0,Research Scientist
35,Non-Travel,727,Life Sciences,1,Married,1281,16900,1,Y,No,18,3,3,80,2,1,3,3,1,0,0,0,No,Research & Development,3.0,3.0,704.0,3.0,Male,41.0,2.0,1.0,3.0,Laboratory Technician
23,Travel_Rarely,885,Medical,1,Married,2819,8544,2,Y,No,16,3,1,80,1,5,3,4,3,2,0,2,No,Research & Development,4.0,3.0,705.0,1.0,Male,58.0,4.0,1.0,1.0,Research Scientist
25,Travel_Rarely,810,Life Sciences,1,Married,4851,15678,0,Y,No,22,4,3,80,1,4,4,3,3,2,1,2,No,Sa,8.0,3.0,707.0,,Male,5.0,,2.0,2.0,Sales Executive
38,Travel_Rarely,243,Marketing,1,Single,4028,7791,0,Y,No,20,4,1,80,0,8,2,3,7,7,0,5,No,Sales,7.0,4.0,7.0,4.0,Female,46.0,2.0,2.0,4.0,Sales Executive
29,Travel_Frequently,806,Life Sciences,1,Divorced,2720,18959,1,Y,No,18,3,4,80,1,10,5,3,10,7,2,8,No,Research & Development,1.0,4.0,,2.0,Male,76.0,1.0,1.0,4.0,Research Scientist
48,Travel_Rarely,817,Marketing,1,Married,8120,18597,3,Y,No,12,3,4,80,0,12,3,3,2,2,2,2,No,,2.0,1.0,712.0,2.0,mALe,56.0,4.0,2.0,2.0,Sales Executive
27,Travel_Frequently,1410,Medical,1,Divorced,4647,16673,1,Y,Yes,20,4,2,80,2,6,3,3,6,5,0,4,No,Sales,3.0,1.0,714.0,4.0,Female,71.0,4.0,2.0,4.0,Sales Executive
37,Travel_Rarely,1225,Life Sciences,1,Single,4680,15232,3,Y,No,17,3,1,80,0,4,2,3,1,0,0,0,No,Research & Development,10.0,2.0,715.0,4.0,Male,,4.0,1.0,4.0,Research Scientist
50,Travel_Rarely,1207,Medical,1,Married,3221,3297,1,Y,Yes,11,3,3,80,3,20,3,3,20,8,3,8,No,,2.0,1.0,716.0,4.0,Male,74.0,4.0,1.0,3.0,Laboratory Technician
34,Travel_Rarely,1442,Medical,1,Single,8621,17654,1,Y,No,14,3,2,80,0,9,3,4,8,7,7,7,No,Research & Development,9.0,3.0,717.0,4.0,Female,46.0,2.0,3.0,,Healthcare Representative
24,Travel_Rarely,693,Life Sciences,1,Single,4577,24785,9,Y,No,14,3,1,80,0,4,3,3,2,2,2,0,Yes,Sales,3.0,2.0,720.0,1.0,Female,65.0,3.0,2.0,3.0,Sales Executive
39,Travel_Rarely,408,Technical Degree,1,Single,4553,20978,1,Y,No,11,3,1,80,0,20,4,3,20,7,11,10,No,,2.0,,,4.0,Female,8.0,2.0,,3.0,Healthcare Representative
32,Travel_Rarely,929,Marketing,1,Single,5396,21703,1,Y,No,12,3,4,80,0,10,2,2,10,7,0,8,No,Sales,10.0,3.0,722.0,4.0,MAlE,55.0,3.0,2.0,4.0,Sales Executive
50,Travel_Frequently,562,Technical Degree,1,Married,6796,23452,3,Y,Yes,14,3,1,80,1,18,4,3,4,3,1,3,Yes,Sales,8.0,2.0,723.0,,Male,50.0,3.0,2.0,3.0,Sales Executive
38,Travel_Rarely,827,Life Sciences,1,Single,7625,19383,0,Y,No,13,3,3,80,0,10,4,2,9,7,1,8,No,Research & Development,1.0,4.0,724.0,2.0,Female,33.0,4.0,2.0,4.0,Healthcare Representative
27,Travel_Rarely,608,Life Sciences,1,Married,7412,6009,1,Y,No,11,3,4,80,0,9,3,3,9,7,0,7,No,Research & Development,1.0,2.0,725.0,,Female,68.0,3.0,3.0,1.0,Manufacturing Director
32,Travel_Rarely,1018,Life Sciences,1,Single,11159,19373,3,Y,No,15,3,4,80,0,10,6,3,7,7,7,7,No,Research & ,,2.0,727.0,3.0,Female,39.0,3.0,3.0,4.0,Research Director
47,Travel_Rarely,703,Marketing,1,Single,4960,11825,2,Y,No,12,3,4,80,0,20,2,3,7,7,1,7,No,Sa,14.0,4.0,728.0,,Male,4.0,3.0,2.0,1.0,Sales Executive
40,Travel_Frequently,580,Life Sciences,1,Married,10475,23772,5,Y,Yes,21,4,3,80,1,20,2,3,18,13,1,12,No,Sales,5.0,4.0,729.0,4.0,Male,48.0,,,1.0,Sales Executive
53,Travel_Rarely,970,Life Sciences,1,Married,14814,13514,3,Y,No,19,3,3,80,0,32,3,3,5,1,1,3,No,Research & Development,7.0,3.0,730.0,3.0,Male,59.0,4.0,,,Research Director
41,Travel_Rarely,427,Human Resources,1,Divorced,19141,8861,3,Y,No,15,3,2,80,3,23,2,2,21,6,12,6,No,humAn resOuRCes,10.0,4.0,731.0,2.0,Male,73.0,2.0,,4.0,Manager
60,Travel_Rarely,1179,Marketing,1,Single,5405,11924,8,Y,No,14,3,4,80,0,10,1,3,2,2,2,2,No,Sales,16.0,4.0,,1.0,Ma,84.0,3.0,2.0,1.0,Sales Executive
27,Travel_Frequently,294,Life Sciences,1,Divorced,8793,4809,1,Y,No,21,4,3,80,2,9,4,2,9,7,1,7,No,Research & Development,10.0,2.0,733.0,4.0,MaLE,32.0,3.0,3.0,1.0,Manufacturing Director
41,Travel_Rarely,314,Human Resources,1,Married,19189,19562,1,Y,No,12,3,2,80,1,22,3,3,22,7,2,10,No,Human Resources,1.0,3.0,734.0,4.0,Male,5.0,2.0,5.0,3.0,Manager
50,Travel_Rarely,316,Marketing,1,Married,3875,9983,7,Y,No,15,3,4,80,1,4,2,3,2,2,2,2,No,Sa,,4.0,738.0,4.0,Male,5.0,3.0,1.0,2.0,Sales Representative
28,Travel_Rarely,654,Life Sciences,1,Single,2216,3872,7,Y,Yes,13,3,4,80,0,10,4,3,7,7,3,7,Yes,ReSEARcH & DEVElOPMeNt,,2.0,741.0,1.0,Fem,67.0,1.0,,2.0,Research Scientist
36,Non-Travel,427,Life Sciences,1,Married,11713,20335,9,Y,No,14,3,1,80,1,10,2,3,8,7,0,5,No,Research & Development,8.0,3.0,742.0,1.0,Female,63.0,4.0,3.0,1.0,Research Director
38,Travel_Rarely,168,Life Sciences,1,Single,7861,15397,4,Y,Yes,14,3,4,80,0,10,4,4,1,0,0,0,No,Research & Development,1.0,3.0,743.0,3.0,Female,8.0,3.0,,3.0,Manufacturing Director
44,Non-Travel,381,Medical,1,Single,3708,2104,2,Y,No,14,3,3,80,0,9,5,3,5,2,1,4,No,,24.0,3.0,744.0,1.0,maLE,49.0,1.0,1.0,,Laboratory Technician
47,Travel_Frequently,217,Medical,1,Divorced,13770,10225,9,Y,Yes,12,3,4,80,2,28,2,2,22,2,11,13,No,Sales,3.0,3.0,,4.0,Female,,3.0,,3.0,Sales Executive
30,Travel_Rarely,501,Marketing,1,Divorced,5304,25275,7,Y,No,23,4,4,80,1,10,2,2,8,7,7,7,No,Sales,27.0,5.0,747.0,3.0,Male,99.0,3.0,2.0,4.0,Sales Executive
29,Travel_Rarely,1396,Life Sciences,1,Single,2642,2755,1,Y,No,11,3,3,80,0,1,6,3,1,0,0,0,No,Sales,10.0,3.0,749.0,3.0,Male,99.0,3.0,1.0,3.0,Sales Representative
42,Travel_Frequently,933,Medical,1,Divorced,2759,20366,6,Y,Yes,12,3,4,80,0,7,2,3,2,2,2,2,Yes,Research & Development,19.0,3.0,752.0,,Male,57.0,4.0,1.0,,Research Scientist
43,Travel_Frequently,775,Life Sciences,1,Married,6804,23683,3,Y,No,18,3,3,80,1,7,5,3,2,2,2,2,No,Sales,15.0,3.0,754.0,4.0,Male,47.0,2.0,2.0,,Sales Executive
34,Travel_Rarely,970,Medical,1,Single,6142,7360,3,Y,No,11,3,4,80,0,10,2,3,5,1,4,3,No,Research & Development,8.0,2.0,,2.0,Female,96.0,3.0,2.0,3.0,Healthcare Representative
23,Travel_Rarely,650,Medical,1,Married,2500,4344,1,Y,No,14,3,4,80,1,5,2,4,4,3,0,2,No,Research & Development,9.0,1.0,758.0,2.0,Ma,37.0,,1.0,1.0,Laboratory Technician
39,Travel_Rarely,141,Human Resources,1,Married,6389,18767,9,Y,No,15,3,3,80,1,12,3,1,8,3,3,6,No,Human R,3.0,3.0,760.0,3.0,Female,44.0,4.0,2.0,2.0,Human Resources
56,Travel_Rarely,832,Medical,1,Married,11103,20420,7,Y,No,11,3,3,80,0,30,1,2,10,7,1,1,No,Research & Development,9.0,3.0,762.0,3.0,Male,81.0,3.0,4.0,4.0,Healthcare Representative
40,Travel_Rarely,804,Medical,1,Single,2342,22929,0,Y,Yes,20,4,4,80,0,5,2,2,4,2,2,3,No,Research & Development,2.0,1.0,7.0,4.0,Female,86.0,2.0,1.0,4.0,Research Scientist
27,Travel_Rarely,975,Medical,1,Single,6811,23398,8,Y,No,19,3,1,80,0,9,2,1,7,6,0,7,No,Research & Development,7.0,3.0,764.0,4.0,Female,55.0,2.0,2.0,1.0,Healthcare Representative
29,Travel_Rarely,1090,Marketing,1,Divorced,2297,17967,1,Y,No,14,3,4,80,2,2,2,3,2,2,2,2,No,SaLES,10.0,3.0,766.0,4.0,Male,83.0,3.0,1.0,2.0,Sales Representative
53,Travel_Rarely,346,Life Sciences,1,Single,2450,10919,2,Y,No,17,3,4,80,0,19,4,3,2,2,2,2,No,,6.0,3.0,769.0,4.0,Male,86.0,3.0,2.0,4.0,Laboratory Technician
35,Non-Travel,1225,Life Sciences,1,Divorced,5093,4761,2,Y,No,11,3,1,80,1,16,2,4,1,0,0,0,No,Research & Development,2.0,4.0,771.0,4.0,Female,61.0,3.0,2.0,1.0,Healthcare Representative
32,Travel_Frequently,430,Life Sciences,1,Married,5309,21146,1,Y,No,15,3,4,80,2,10,2,3,10,8,4,7,No,Research & Development,2.0,,772.0,1.0,,,3.0,2.0,4.0,Laboratory Technician
38,Travel_Rarely,268,Medical,1,Married,3057,20471,6,Y,Yes,13,3,2,80,1,6,0,1,1,0,0,1,No,Research & Development,,5.0,773.0,4.0,Male,92.0,3.0,1.0,3.0,Research Scientist
34,Travel_Rarely,167,Life Sciences,1,Divorced,5121,4187,3,Y,No,14,3,3,80,1,7,3,3,0,0,0,0,No,Research & Development,8.0,5.0,,2.0,Female,32.0,3.0,2.0,1.0,Manufacturing Director
52,Travel_Rarely,621,Marketing,1,Married,16856,10084,1,Y,No,11,3,1,80,0,34,3,4,34,6,1,16,No,Sales,3.0,4.0,776.0,3.0,Male,31.0,2.0,4.0,1.0,Manager
33,Travel_Rarely,527,Other,1,Single,2686,5207,1,Y,Yes,13,3,3,80,0,10,2,2,10,9,7,8,Yes,Research & Development,1.0,4.0,780.0,4.0,Male,63.0,3.0,1.0,4.0,Research Scientist
25,Travel_Rarely,883,Medical,1,Single,6180,22807,1,Y,No,23,4,2,80,0,6,5,2,6,5,1,4,No,Sales,26.0,1.0,781.0,3.0,Female,32.0,3.0,2.0,4.0,Sales Executive
45,Travel_Rarely,954,Technical Degree,1,Single,6632,12388,0,Y,No,13,3,1,80,0,9,3,3,8,7,3,1,No,Sales,2.0,2.0,783.0,2.0,Male,4.0,1.0,2.0,3.0,Sales Representative
23,Travel_Rarely,310,Medical,1,Single,3505,19630,1,Y,No,18,3,4,80,0,2,3,3,2,2,0,2,No,Research & Development,10.0,1.0,,1.0,Male,79.0,4.0,1.0,3.0,Research Scientist
47,Travel_Frequently,719,Life Sciences,1,Single,6397,10339,4,Y,Yes,12,3,4,80,0,8,2,3,5,4,1,3,Yes,Sales,27.0,2.0,785.0,2.0,Female,77.0,4.0,2.0,,Sales Executive
34,Travel_Rarely,304,Other,1,Single,6274,18686,1,Y,No,22,4,3,80,0,6,5,3,6,5,1,4,No,Sales,2.0,3.0,786.0,4.0,Male,60.0,3.0,2.0,4.0,Sales Executive
55,Travel_Rarely,725,Medical,1,Married,19859,21199,5,Y,Yes,13,3,4,80,1,24,2,3,5,2,1,4,Yes,Research & Development,2.0,3.0,787.0,4.0,Male,78.0,3.0,,1.0,Manager
36,Non-Travel,1434,Life Sciences,1,Single,7587,14229,1,Y,No,15,3,2,80,0,10,1,3,10,7,0,9,No,Sales,,4.0,789.0,1.0,Male,76.0,2.0,3.0,1.0,Sales Executive
52,Non-Travel,715,Medical,1,Married,4258,26589,0,Y,No,18,3,1,80,1,5,3,3,4,3,1,2,No,Research & Development,19.0,4.0,791.0,4.0,Male,41.0,3.0,1.0,,Research Scientist
26,Travel_Frequently,575,Life Sciences,1,Divorced,4364,5288,3,Y,No,14,3,1,80,1,5,2,3,2,2,2,0,No,Research & Development,1.0,2.0,792.0,1.0,Female,71.0,1.0,1.0,4.0,Laboratory Technician
29,Travel_Rarely,657,Medical,1,Married,4335,25549,4,Y,No,12,3,1,80,1,11,3,2,8,7,1,1,No,Research & ,27.0,3.0,793.0,2.0,,66.0,3.0,2.0,3.0,Healthcare Representative
